[19Mar2024 15:47:45.037] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, Gottfrid_N, --version, 1.20.1, --gameDir, C:/Users/Gottfrid/AppData/Roaming/PrismLauncher/instances/1.20.1/.minecraft, --assetsDir, C:/Users/Gottfrid/AppData/Roaming/PrismLauncher/assets, --assetIndex, 5, --uuid, bb2d0351fd0f43fba84ac291b43e6b9e, --accessToken, ????????, --userType, msa, --versionType, release, --launchTarget, forgeclient, --fml.forgeVersion, 47.1.101, --fml.fmlVersion, 47.2.2, --fml.mcVersion, 1.20.1, --fml.mcpVersion, 20230612.114412, --width, 854, --height, 480]
[19Mar2024 15:47:45.045] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8.1 by Eclipse Adoptium; OS Windows 10 arch amd64 version 10.0
[19Mar2024 15:47:47.052] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[19Mar2024 15:47:47.176] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[19Mar2024 15:47:47.700] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[19Mar2024 15:47:47.741] [main/INFO] [com.teampotato.redirector.Redirector/]: Redirector CoreMod initialized successfully!
[19Mar2024 15:47:47.822] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/Gottfrid/AppData/Roaming/PrismLauncher/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23152!/ Service=ModLauncher Env=CLIENT
[19Mar2024 15:47:47.961] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce GTX 1060 3GB/PCIe/SSE2 GL version 4.6.0 NVIDIA 546.65, NVIDIA Corporation
[19Mar2024 15:48:43.273] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/essence.json' missing model for variant: 'industrialforegoing:essence#level=10'
[19Mar2024 15:48:43.273] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/essence.json' missing model for variant: 'industrialforegoing:essence#level=11'
[19Mar2024 15:48:43.273] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/essence.json' missing model for variant: 'industrialforegoing:essence#level=12'
[19Mar2024 15:48:43.273] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=5'
[19Mar2024 15:48:43.273] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=4'
[19Mar2024 15:48:43.273] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=3'
[19Mar2024 15:48:43.273] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=2'
[19Mar2024 15:48:43.273] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=9'
[19Mar2024 15:48:43.285] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=8'
[19Mar2024 15:48:43.285] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=7'
[19Mar2024 15:48:43.285] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=6'
[19Mar2024 15:48:43.285] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=1'
[19Mar2024 15:48:43.285] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=0'
[19Mar2024 15:48:43.285] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=10'
[19Mar2024 15:48:43.285] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=15'
[19Mar2024 15:48:43.285] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=11'
[19Mar2024 15:48:43.285] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=12'
[19Mar2024 15:48:43.285] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=13'
[19Mar2024 15:48:43.285] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/sludge.json' missing model for variant: 'industrialforegoing:sludge#level=14'
[19Mar2024 15:48:43.285] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=9'
[19Mar2024 15:48:43.285] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=8'
[19Mar2024 15:48:43.288] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=7'
[19Mar2024 15:48:43.288] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=6'
[19Mar2024 15:48:43.288] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=5'
[19Mar2024 15:48:43.288] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=4'
[19Mar2024 15:48:43.288] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=3'
[19Mar2024 15:48:43.289] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=10'
[19Mar2024 15:48:43.289] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=11'
[19Mar2024 15:48:43.289] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=12'
[19Mar2024 15:48:43.289] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=13'
[19Mar2024 15:48:43.289] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=14'
[19Mar2024 15:48:43.289] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=15'
[19Mar2024 15:48:43.289] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=2'
[19Mar2024 15:48:43.289] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=1'
[19Mar2024 15:48:43.289] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/pink_slime.json' missing model for variant: 'industrialforegoing:pink_slime#level=0'
[19Mar2024 15:48:43.311] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=5'
[19Mar2024 15:48:43.311] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=4'
[19Mar2024 15:48:43.311] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=3'
[19Mar2024 15:48:43.311] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=2'
[19Mar2024 15:48:43.311] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=9'
[19Mar2024 15:48:43.311] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=8'
[19Mar2024 15:48:43.311] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=7'
[19Mar2024 15:48:43.311] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=6'
[19Mar2024 15:48:43.311] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=15'
[19Mar2024 15:48:43.312] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=11'
[19Mar2024 15:48:43.312] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=12'
[19Mar2024 15:48:43.312] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=13'
[19Mar2024 15:48:43.312] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=14'
[19Mar2024 15:48:43.312] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=10'
[19Mar2024 15:48:43.312] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=1'
[19Mar2024 15:48:43.312] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/biofuel.json' missing model for variant: 'industrialforegoing:biofuel#level=0'
[19Mar2024 15:48:43.312] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=7'
[19Mar2024 15:48:43.312] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=6'
[19Mar2024 15:48:43.314] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=5'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=4'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=9'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=8'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=15'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=14'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=13'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=12'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=11'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=10'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=3'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=2'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=1'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/ether_gas.json' missing model for variant: 'industrialforegoing:ether_gas#level=0'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=10'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=11'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=9'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=8'
[19Mar2024 15:48:43.315] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=7'
[19Mar2024 15:48:43.316] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=6'
[19Mar2024 15:48:43.318] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=5'
[19Mar2024 15:48:43.318] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=4'
[19Mar2024 15:48:43.318] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=3'
[19Mar2024 15:48:43.318] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=2'
[19Mar2024 15:48:43.318] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=1'
[19Mar2024 15:48:43.318] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=0'
[19Mar2024 15:48:43.318] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=12'
[19Mar2024 15:48:43.318] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=13'
[19Mar2024 15:48:43.318] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=14'
[19Mar2024 15:48:43.318] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/raw_ore_meat.json' missing model for variant: 'industrialforegoing:raw_ore_meat#level=15'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=14'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=15'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=12'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=13'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=1'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=2'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=0'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=5'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=6'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=3'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=4'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=9'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=10'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=11'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=7'
[19Mar2024 15:48:43.319] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'industrialforegoing:blockstates/fermented_ore_meat.json' missing model for variant: 'industrialforegoing:fermented_ore_meat#level=8'
[19Mar2024 15:48:43.345] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'torchmaster:blockstates/invisible_light.json' missing model for variant: 'torchmaster:invisible_light#'
[19Mar2024 15:48:43.345] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'torchmaster:blockstates/invisible_light.json' in resourcepack: 'mod_resources': Neither 'variants' nor 'multipart' found
[19Mar2024 15:48:45.171] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Exception loading blockstate definition: 'rftoolsbuilder:blockstates/invisible_mover.json' missing model for variant: 'rftoolsbuilder:invisible_mover#'
[19Mar2024 15:48:45.252] [Render thread/INFO] [MEGA Cells/]: Initialised AE2WT integration.
[19Mar2024 15:48:45.340] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'industrialforegoing:transporter#inventory' referenced from: industrialforegoing:transporter#inventory: java.io.FileNotFoundException: industrialforegoing:models/item/transporter.json
[19Mar2024 15:48:45.346] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'decorative_blocks:blockstate_copy_item#inventory' referenced from: decorative_blocks:blockstate_copy_item#inventory: java.io.FileNotFoundException: decorative_blocks:models/item/blockstate_copy_item.json
[19Mar2024 15:48:45.350] [Worker-ResourceReload-0/WARN] [net.minecraft.client.resources.model.ModelBakery/]: Unable to load model: 'bloodmagic:block/spectralblock' referenced from: bloodmagic:spectral#inventory: java.io.FileNotFoundException: bloodmagic:models/block/spectralblock.json
